YID,label
dxnaex9vbB8,Happy
Br4y7Nol5EQ,Funny
jXjxy5igSSE,Scary
yHoTxIoot9s,Happy
32ad3pb-RPQ,Happy
-cZTefPjlhs,Funny
qrSsw9mMDus,Funny
3YRdiY61X78,Sad
TiOBlG-R1Y4,Angry
2coWcQj8tnk,Sad
2BB3XnDZKmQ,Sad
_aq1zpAX2-M,Happy
u94bxfOLCNU,Happy
1Y5QQpq1owA,Sad
9piLf5SXqEk,Scary
Jf-OIoUHFsM,Sad
y0mL077ohLc,Happy
4Ti0rrsko9k,Funny
Y-fTjYhip3U,Scary
UVYsfPDW3eM,Happy
0L1547nRvBs,Sad
uXwM4SgltCg,Scary
R21-UVsjvPQ,Sad
0lIETNZ_7sg,Happy
QXO23RQab_Q,Scary
xFKWrFsSj1g,Angry
hnM8qJJkSgs,Angry
FkBhho_vWZs,Scary
Zkq8pQnB1Kg,Funny
zkEyoK_utSQ,Scary
NuKR4g0WPUs,Funny
6tJgrIQHkw8,Angry
jFg6iOcuEjo,Angry
3zwAlHgAoZg,Angry
twqvqgfauSw,Sad
vhNb7FdNvns,Sad
U3EgchtIn3k,Happy
4hiipx0WOLM,Scary
f8DF-fZiJuI,Funny
poG1vPQQF6E,Sad
zNUJNShMyy8,Sad
-mA_bqD1tgU,Happy
1RaCRRULdSk,Scary
-EQEhZumxyc,Happy
_JAwtH9WNSI,Funny
_upyK5s4e_s,Scary
-0C_uWbok5w,Sad
4JjcmAUXI4k,Scary
BBm-MGiAgbw,Angry
szWQPoOH2Rw,Angry
lWS-To7YbEk,Sad
eWZNn0aerXQ,Scary
M6tgTQNTDP8,Sad
m-aZKBXcDoE,Scary
IWRSa3pXxOI,Scary
lW3fYdC5dBg,Funny
wbxVVeeFFSI,Scary
8rKsj6UZ8zQ,Happy
E2gstPe3Im4,Scary
IM76Pii2Mio,Angry
pCiBC_pw69g,Angry
SdspgcduzUM,Scary
ddh7ZpNjGTY,Angry
p30TKcqUykI,Funny
VUlmcbOxxOY,Happy
dN4J0xCN_dk,Sad
-2R4R8Cp8zg,Funny
CwdS1PyKq5U,Happy
1-WelYMFgQk,Sad
5bQKK8DaMTY,Sad
0vm7UpkSOnk,Happy
_4bC7NCVc6w,Happy
8ClAThpl0aE,Angry
MWRUNTLisPo,Scary
tVzUFmSmszc,Happy
Kqfv06qw578,Scary
11abuzJzUkA,Happy
0dLqhKfGrVU,Happy
-arIh-3zD6c,Scary
sDLwdelO5dQ,Happy
zFP_m_Le6NI,Happy
WimE7mISLGg,Scary
0LJlj_q_-Bo,Sad
Y8PV4aP09ao,Sad
y68jjdgD7uY,Scary
Y-UtGIMXwOI,Happy
BfmS2SJPnc0,Scary
2YOLb7RjsKw,Happy
UGnOi_ekR6U,Funny
0fc_rwRZICk,Funny
Rxlli2EhB9I,Angry
HtJSOAQArmU,Angry
jfxTOlXF3Kk,Scary
bfc4hLEDMhg,Scary
s-IGLD31H1s,Funny
H4MVn0xh95c,Scary
3PuzzYmTDA4,Sad
npvGG_QwERU,Funny
EZ0aqvnj3Mk,Funny
eXMcFFfTdh0,Happy
t4fDiJTFFp0,Sad
m4hCySr84o8,Happy
tTA3KvDJpdI,Angry
3jtChFFl9Wo,Happy
b__sfzsrfok,Scary
SkzZsF-zuFQ,Angry
hLpQZIGTgao,Angry
3VEMHWnewuc,Happy
thi5c7YNAs8,Sad
gqfr2AQBIbo,Funny
uNS4RKE5-nA,Funny
BaEhw6c1LAw,Sad
KyjIbohqnLI,Angry
2QrQkRcbzJo,Scary
-M8cbhWDaO8,Sad
Mpia_xYi6WQ,Angry
A88gfSY_h0U,Funny
DgVpK6r7JT4,Scary
aYnvYQJ_CW0,Funny
jVZoD-z_gaY,Scary
SDjBSIQ5UsY,Funny
cK8SSiRlufs,Happy
9ZSoIltEf3s,Scary
jw_K4n_IKq4,Angry
0d3KoIEEMa0,Happy
zc7iKQ-w8rQ,Sad
9G7wuQf_Gkg,Angry
1shM_2uPJMU,Scary
yVE8K6CNNnI,Angry
jiQACCe1Jdc,Sad
j7Js756aazg,Scary
cpjply2urhg,Scary
p6Ei2R6o9FU,Happy
FLtSrbVF-CU,Angry
73uy-eXF6pA,Sad
WNmAlKrAPjQ,Sad
hoXeUgb3RLU,Scary
IaxtzHOVt6E,Happy
So5m0PuhWzY,Happy
TztcvYQWfzY,Funny
W7i4LkdSfjw,Angry
_Kf-U0DyQac,Funny
WGYHoYBkIs8,Scary
h9U201lbhyk,Angry
uKr94JZDndw,Scary
fomUXOGN0Xc,Sad
-EAOKDazXGQ,Happy
Fi_mywtIUBc,Angry
t_7xbtgZyno,Funny
BUUmF7arj8M,Sad
03u9laE3pqI,Happy
gPPL0Wy_TEs,Sad
blYYW-EUGDA,Funny
-ixJaWvAkSw,Sad
jotG9If1vfA,Happy
I3yNBKXb9Bs,Sad
y48Vasg7HDo,Angry
36nGsCFR-gE,Sad
60LWHla0-gs,Sad
9PI96M-NqL0,Scary
IrB-UJG2b2g,Happy
B2dIRR9cnvg,Funny
GPPBTzk1ppA,Happy
aXcM_SdQ2l4,Happy
1NQYEK3qPGg,Happy
0Je5okJ5So8,Sad
TeL9ajwY9zI,Scary
9NOrMgAQlAs,Happy
e2tZmQI8ICw,Happy
YcKT5Evlj-E,Funny
oO36CKoDN8w,Scary
cJXcmhb7jI8,Happy
8O_72Bz1NZg,Sad
gEDSTM4ooIM,Angry
BJiKkbwVvv4,Scary
6xfD4knvcpM,Scary
YdABGh5ffWY,Scary
4uY0_3p87lg,Sad
qN71s5AbVMo,Happy
l8tGyHcMIi4,Angry
W9hRblYWZOM,Funny
8tKExE4WiGA,Angry
aoakbjMhxe0,Scary
D8ueJrXBA80,Angry
09UYpcFQRVo,Funny
OEqWtWdqZ2M,Angry
71QrBOkCOeo,Sad
1qtusLvP1fk,Sad
r2zUQYxZTlc,Sad
BIbhjXV07VA,Angry
Mjutm33QgHM,Happy
h2CHg9r2Lc4,Happy
6XmPP6xeVoI,Sad
1l4VbLYZmjQ,Funny
mdW1yrNSWAw,Happy
PQAevxuIJ_0,Sad
mKeojGnVjMI,Sad
5RugptvDFlw,Happy
ImzLIs06Wxw,Sad
nXoiNF_Mc_g,Angry
no_pmDYm2Po,Scary
75s60rZVIY8,Happy
Ym9HuYq_Z9A,Scary
vkwIGoGxPoY,Happy
2tCGViScdpE,Scary
8IbGLh7x7rs,Happy
8JLwjQRhND0,Sad
sJWFG_Aa6aE,Angry
rj6uFlo9FP0,Happy
F-nSQCevTXA,Scary
vTR_oCH0eew,Funny
UFPTm5pssUw,Angry
hgAJi63xAPE,Sad
gz-ftIDu9CM,Scary
h1k9VgpHxN4,Scary
-PkjlzrRPuQ,Happy
XlHuIqtARtI,Scary
FZjVzSyhxEE,Funny
grwUUOWD6e0,Happy
zTKgRMCzqU0,Funny
-5vlEJwpYXU,Sad
7wSTdp1hiTA,Scary
oI5E28PQ1ys,Scary
ryjV7eJQQok,Angry
QybZr-zuezA,Funny
1dT-JmWEYWM,Sad
UosTDAuRFVw,Sad
no6nFd5X59A,Angry
PXIHR09urDw,Happy
WO_Y7djT2k4,Angry
FzG8ZQAhKrE,Scary
ioVl1e3TPis,Sad
JI5pt2ENkuQ,Angry
ixLkQ6d--og,Funny
oC0e8GXYy_4,Scary
2nsZhXxes68,Angry
tLHsU9GeDLI,Sad
zc4KKVJo1uY,Scary
5zr66AtPZIs,Happy
VTagIq90b7s,Scary
4p_DQHQSum0,Happy
uazUn1Rwh4E,Scary
DztcZmNbEwk,Happy
-LD97rY2WN8,Sad
zfh-tLWTZZc,Happy
lE1iehkgFXI,Angry
d-uSKWmf2DA,Sad
oJaFywjNc3c,Happy
0Vt3iMZNT8s,Angry
YW6vnvpqjRo,Scary
5hAc7TX4KGc,Happy
1KRDZAE4ltw,Angry
WxyIAq3w5ho,Funny
7muzlOrbDu8,Angry
2m_whITza94,Happy
3sfSnl6LdIM,Happy
gKXmJEqylHo,Sad
d_DbLlSDrWg,Funny
HgNAe4uyRCU,Angry
0eUu3CRcYvY,Funny
MLUg3Ef18xo,Scary
28cS8mApYgM,Happy
5CGWec0wUms,Happy
qR3J-RIgmpc,Scary
k4HNZoBzZWA,Funny
qGEcib17zGI,Scary
wdL-0-BBMTc,Sad
i_4R-JA9bzQ,Angry
iHZ2pNOMGnU,Happy
iMkr0qfxgZ0,Scary
dyIxkSjlnyk,Angry
HPgh868iuCI,Happy
3fmoPZlGnhI,Angry
20XXq-3oEEc,Sad
0aiuQvHT9Ig,Happy
7yXbPxKNn50,Happy
4QQRiPy3hS4,Sad
spSC7ht5tIU,Scary
gcUUklNK5ho,Happy
O1Yjt2tNSWQ,Scary
PFcRfnDSchk,Scary
0OG2_0I8Up8,Scary
Q-5lkmOqHI0,Happy
a-NwiOuyQwc,Scary
Ikro2AfT4nc,Angry
1ewrFOo5t1E,Happy
xvtFxD6C3Ug,Scary
BShiW_rNwvA,Happy
71nYtH5jVG0,Scary
U0z8YEQHJFI,Angry
dQW7t-u-4WY,Funny
2aaKI7_tBfg,Scary
2G091bQhEmc,Funny
iaRDUksPv50,Scary
VQ4hgR-_Fyo,Angry
-7Ga9S1jAFA,Happy
f6fOG_NLW7A,Scary
AJpwc-0k8QU,Scary
1ufuae_NBGs,Funny
6T6MyQMhMdc,Scary
aWw_W3DhJEo,Funny
i3Bo9dOiHWM,Funny
-WLCyY2z1lA,Sad
wrurSQhdqa8,Sad
XZX89FQUOXQ,Funny
dzNl7KayywU,Funny
SLVHadSaBVA,Sad
1jK8dqVQO_g,Angry
BDH7Fx1APR8,Angry
pj0EKkDh9SA,Sad
TbXYX4i5zXk,Sad
-v09xzpuSMo,Funny
jpmVb441ukI,Funny
SQ-c7KtOueM,Angry
gcOXznK8QXA,Scary
jLhwX_dnz5M,Angry
U2kEJg5vGAc,Happy
GZBQ38rj5gg,Happy
OMDCd-ySCZU,Happy
Xfb_uEzoydo,Funny
D-2tCm5QGeA,Angry
rjmmMRLkCTE,Angry
ft4CI_MV9DQ,Sad
quYOCI8iBLE,Happy
qGv5TVtFpaQ,Funny
t9bR5NGl2Cc,Scary
0fXdqA_PYEk,Happy
aSeD84428tk,Sad
j33Z--pWUXA,Sad
ScEz_a1OK7o,Sad
-v_S9QIGRgI,Sad
QJMX0waiXDU,Scary
be8LVA_4hI0,Scary
XA2K0bzy6J0,Happy
0a-bbUqUT7w,Funny
eV5O4DV_AaI,Sad
6CaZAITdAsk,Sad
xsR0tUKs7kM,Happy
61DTfOU9zFA,Scary
07frHve8quk,Angry
ARMc9Efh7OI,Angry
0QxF77Exsho,Funny
rqSOjYEaOvc,Scary
1djc4WO-8go,Sad
74JjtKhvd1o,Happy
a25IxZVm0nk,Happy
ewNwz8YEmIw,Funny
v_zXIKpKsMY,Scary
zE6T_4tKvZc,Scary
RwglqOz8PA0,Angry
wFHVpmFTDe0,Scary
blXOWj1AhnY,Angry
7ESSo5M9cH8,Happy
-Bv8Dkss3UY,Scary
W8Tz2MH_7R4,Funny
_3d-GA5hITw,Scary
BnbFGXGJPuY,Angry
9jcNGKxI3fU,Funny
e_aPsl1eGA0,Sad
2QTyKtCIpqg,Scary
CC5wPuXYK7U,Happy
cqRgdHbUc7s,Funny
s4HceiHncXY,Funny
3H2QwIGEO8I,Happy
EFMu0DK6IDM,Angry
8yQXHrUskxg,Angry
4aXXVk3sEGU,Scary
UZS0gC-mc-A,Funny
R2fU6bF-NRo,Sad
Qjdb8a_zo-Q,Funny
9Mn7JPCiTPs,Sad
AULuamPjoPw,Funny
6WZsn3w4kBM,Sad
-0Rr5IvwyEY,Happy
Pk-FvxwiAeA,Angry
GFEmd3S26M4,Scary
Vwekk3EOa-U,Sad
U1GI6c_kvm8,Happy
DJ9kbYKO3ms,Sad
DoYUhNUgU6I,Sad
tgaDPGUPbn4,Angry
tTGqfg4OMjE,Happy
JfivcTEgOwg,Funny
hck_P7DvMqs,Happy
7LojZsrKzos,Sad
Vb0jofDiSvc,Angry
HD_h0K--CNg,Sad
9NGnNv_VD14,Happy
clxXPfgtzCU,Scary
2xyQOipGono,Sad
7-Ush_xHxns,Funny
VTB0RxNfvaI,Sad
Xu1oEU4Bv74,Angry
gZwPE00QGxY,Scary
t5P_HJrrD64,Happy
HoUO0HTfs_4,Sad
kPjd6ryA9Ss,Scary
oQbkfG7PolI,Funny
xy0cu_2aRZE,Scary
sDOkH_ztQ34,Sad
IaMZH_GYgJE,Sad
YW92www76wc,Angry
ese0jFee3Kc,Scary
ar4YQ_DOcyk,Happy
1NRHk-nCIh8,Happy
A8zTtql_7i0,Scary
CAUhh7fbfr0,Angry
AvacsufyK_Y,Happy
5y29mg5T9lg,Scary
qWF0lh9gEJI,Scary
zb3U7cafjKk,Scary
ra-RywERHsI,Happy
1UoNkjKq4K0,Happy
l2LrSSSva8U,Sad
0jUOQ0Fw25U,Happy
2zjed-1lDAY,Sad
VY7j4Jv57fE,Scary
8hYy16m5pD8,Funny
sEVNMH5ODWE,Funny
9XmKgpr8DBo,Angry
QFGTogkeAFs,Scary
ly0b1twkfvk,Scary
HFDIUWssxa8,Sad
BT6h_2JGGqU,Happy
Ki-Uodj81og,Scary
hbKMUzoL1b4,Scary
tnxoHjMSVHk,Scary
ogs3icMOe2o,Happy
MJeTYX5oMqo,Funny
ll79ekmKXEs,Happy
d_b_6hYdjlM,Happy
ij8vJpBpi-c,Angry
wAf-zwX0QkA,Scary
9sbFOZk_xPc,Sad
q3lqxFypEHg,Funny
sm9ywWjQyB8,Sad
FwEdFKbKwqo,Funny
z5oQYBHBCEY,Happy
DqDWAfiFy7Q,Scary
CiSL6NsaH2w,Scary
VcgPH2sw_eU,Scary
VC8lm_0buxg,Sad
ZUfmBkhlPgw,Funny
MUs0Ow9egHw,Sad
jIVVw1lm80E,Angry
ptWmXpJGKTs,Sad
vrlki4i4vLc,Scary
-a3aXgodXiY,Happy
eo_UL6HC0Ac,Sad
1S-y1HNurTo,Sad
AXO2m6VNsTI,Sad
157LYOp-ocE,Happy
WVW1K7k5Uso,Happy
eKOxKtS30KQ,Sad
-yoHGgreeic,Happy
rNUtYf6EdW8,Scary
bsPXfy5lVYI,Sad
TeRJLcGazIw,Scary
ln5DCuaI1AA,Happy
L0oun9F67tg,Happy
AF1QPeDy3AI,Happy
A1MPkgdz-YU,Happy
Ch2UGPXhEj8,Happy
-tM-pwPtMOo,Happy
pn6toTLXAck,Angry
1ZeDPHqmFUk,Sad
MnYnXwx9OfI,Scary
bVSU-_XkNgs,Angry
-SekVRjsQgo,Scary
ckJdsfMK2D4,Sad
3tY_ArAkctc,Scary
wVHWwqYaLSw,Sad
B8U7sK5BGpU,Scary
XA2OU83YDlE,Angry
wNQKd-pmKSM,Angry
bSiIrtocW_o,Sad
SAURsaum718,Scary
tZgww16UyU8,Sad
-Tqu_BL8Prk,Happy
dW-uZMg2_iE,Funny
56Bjno3UrBI,Scary
91YsEALq2sc,Scary
-1ebnb51apc,Happy
RFUsxEZuq0k,Angry
X3fmhxZUfnQ,Sad
6LlF0fc_WcM,Scary
Bw_AWIsbdxc,Funny
zcSwkC9S7QA,Funny
jsgR7OgeWlY,Happy
HgU387-IEJk,Scary
rjaCeh-sNHg,Sad
S_qSkfPQsCA,Scary
2HubcL1Vp4Y,Angry
fBB54JW-evU,Funny
rPeMamNTYlk,Angry
q3XLvnpNDng,Scary
k04Pfri1cJc,Scary
nTa6WHjd4nU,Happy
6SxbZ6cLIJk,Funny
5j0-PwAI6Gs,Funny
dDvXKn5buWM,Sad
kOljdaELLOY,Sad
B1va1NqaA4o,Funny
HEPND7_Cj94,Sad
DN8pC2MHq0U,Sad
BvTJ9M5ay9w,Happy
a3e1o3MOaL4,Sad
WECxnVN4ql0,Scary
3iX7mdS14Yo,Scary
1LmK9whHPMQ,Happy
6x81MpXySSM,Sad
XbXDeU6DFUc,Scary
4AeqdrfDrPw,Scary
FP1gvxga1h0,Angry
986WCyaKOSc,Sad
4KXqeyAyeUk,Funny
XaDVcxuePZs,Scary
8aWKKh51_g4,Happy
a-s2jM09bOA,Angry
t1QRWwMog5o,Funny
4WVWy6OJ86Q,Scary
xqOhRBKw1S8,Scary
jxRLZfZsapo,Happy
vv1v8R8Dkp8,Angry
zFjaD-EcCi8,Funny
4FfYAebF6EY,Happy
MULiqe4hwqo,Sad
wL8J5yr3C_E,Angry
fD7gT1OW_e8,Scary
BCIfIGmNyAc,Sad
hOhxQNRdFBo,Angry
vRApFLsU4Us,Sad
24wceIIYiA0,Funny
9__0ny_tL74,Angry
jIc9G_U60ww,Happy
ylXtt_Topqc,Angry
N4I8C8UIca8,Scary
bTsSh3_plcE,Angry
X8x-3HbNhXA,Scary
BJs1s34zg54,Sad
dQdmYkew5uQ,Funny
3N95L1nPhn8,Happy
QITYZaWFHPU,Angry
FjvRw6fwpkU,Scary
dLZpebLAd28,Happy
yONFcaihqiU,Scary
7a4qOtJ7ehM,Happy
qVa_4y5OMR4,Happy
VfxbbkOyCJk,Funny
5KLOAM-TyeA,Sad
d8fPZp2JbbA,Happy
6Q9zPdgLZvs,Angry
nmltsi-q1Bo,Scary
-mMymvOzbpM,Funny
0ltzbqutKrY,Scary
OxylUKlZjIA,Sad
9g3MOO-xd3Q,Scary
GwUalIvSgE4,Scary
tbB-_MHEqog,Angry
4LOgYmVYqVk,Happy
CC6Tg9icK1I,Funny
1cdjz7QG-Yw,Funny
iWXp-2i1F0g,Angry
oPlYg7qoJ5Q,Funny
oZScu7DU5qk,Funny
YZhLYPmT94s,Funny
lafszAO0xGQ,Funny
6HlRrbvMg6M,Happy
i8sG8vxB_b4,Sad
9qDPdrdS4Jk,Funny
5MdW6T3VSBI,Angry
dOuz4-RHG34,Happy
SL_MewBMzAU,Scary
d43Plca59Gw,Angry
BGBEJzsqAHo,Sad
uAPrs80m43I,Funny
rQe8itamBHU,Scary
te2YjMqR8AA,Happy
hZE0nyYTwAY,Happy
-F8HkbJFdKw,Scary
FQf6oKA-zOc,Funny
v8vpcwyCgK8,Sad
GMtb7U-8IYM,Scary
UiiYMspxfhU,Sad
F2r2UTrsmj0,Scary
okAn7kjxmes,Angry
NYfbvVr2Pcs,Sad
X2kUAHEFhdU,Happy
BcZHszZ5cmc,Angry
r5cGzgp0qKY,Funny
J2BDMndrvhA,Scary
9uToez74x_M,Happy
pU4_aGIgUgo,Happy
40s5KA6eKtg,Sad
McnwRkYqvAI,Angry
mT2hwRX4kf4,Sad
7cnY_L7MfO4,Sad
tSsON_dge8g,Funny
-N2qls9gCxM,Scary
WzdQZpGFamY,Scary
rUx81Ze05RQ,Sad
1E3HeaZj-7U,Sad
E9vjy_MESkE,Funny
Nqt5GNZDFqk,Happy
S9YUEMpkW-M,Sad
d6w3d9S1LVM,Angry
__bcVPg2eMg,Sad
5M9_AlpzZt0,Angry
zQk4lShAyz4,Sad
LBs-ELbcQt4,Scary
p-NrpwjVdvE,Scary
D_vueH-9Vpw,Angry
160qNMuEmzs,Scary
qycHckvNTH0,Happy
0hyjvLkDMtY,Happy
1-mlYA-QsJg,Happy
rX5jFy5Ql0o,Sad
BFlbaemvl40,Scary
0guK6KNLg2Y,Happy
vJIzSt-T4qs,Angry
wfD68foEmd0,Sad
998nmeedl3s,Happy
DroFdQZDOLU,Sad
Q-g6_g8Q1KU,Scary
C5jn0Sx_vYQ,Happy
5reLtqske5A,Sad
0e-3fzbMnYE,Funny
mpCuhJknmj8,Scary
wFrYAxoy_Bw,Happy
vDNtoFxGYJA,Scary
tF_yQj2ZFaQ,Scary
uOwfi4ByqIA,Happy
Ff8QAfS0-Fc,Sad
-ZgGdU73o_Q,Scary
prnBDIZ790o,Scary
DBGuKADpXLI,Happy
priEjVOo3gw,Scary
-di_dphedeY,Happy
-PZ5gPLE6hs,Angry
21hlpvG0o3w,Scary
5VGEGg4dXLc,Happy
zUqhZjbk1us,Scary
AKa2jqvlcoU,Funny
AgI3aYaaSFU,Happy
YIZvLYmr0zU,Angry
1ArUx6UCxe4,Scary
1GG3uxw2dQo,Angry
4TBRAAcRfXU,Scary
Xn0wIqnt_44,Angry
_EUWYtJbQig,Angry
3TuVVtsS4QI,Funny
C7OIuhWSbjU,Angry
NNTfItibg8g,Angry
tGv_L09pf6E,Sad
6KcCQmscg7I,Happy
fedq241_MbA,Funny
wyGX5fqN74A,Angry
rI-QOipr1l4,Sad
raHidtpEuGM,Happy
dhvavriuxHE,Happy
sm4N-ct4gDs,Angry
G0m3iUv68cQ,Sad
xnwoALUVVfE,Scary
F7FvFTMZSNo,Angry
3DjOKhxQvqQ,Angry
7_fNDwbZgGg,Angry
kP5G7AKk8zs,Scary
WZtsqE4RyAY,Angry
81h6OvrFEso,Sad
a0XcTY4fSlA,Angry
v-43o6TdqUo,Scary
ByFJmcowlgs,Funny
lg6ElvSpAZ4,Scary
z5nXvN-K4Dw,Scary
ClWoQiFJpMc,Happy
qUWYzx7pBSw,Angry
E5XS7gVRNcA,Funny
lndUlhVDzyw,Scary
IAWUvho7C3Q,Funny
7xLZN2-XEAs,Scary
4RHFZKMGrPk,Angry
qpBkl7EkBHw,Sad
aO2JL5zW_Z0,Angry
gx9nYdOPFAM,Sad
t4LjJ2fYGQc,Angry
ns5DfkbyYl0,Sad
x-ob6_6f4jQ,Angry
4ECQ-xrYYr0,Scary
anjpcSqVGZM,Scary
yXmKVKffzSA,Happy
QJ2YmMKervQ,Angry
LMFx6jH_Spw,Funny
Hdko95EitpI,Scary
dTI4cPpxLos,Angry
wyHH0BQENGM,Scary
s6xdzqZuX8k,Happy
-eaVQ7DW2fQ,Sad
UalShOmhCUU,Scary
FdqS0SPUYEM,Funny
FqsMr3CC4ZA,Angry
Pur_m7DtCY4,Funny
upyZngMbcjI,Happy
fm08NSppCjw,Scary
-WlPNiOVXX4,Funny
bve-jWwEybQ,Angry
QO3n58O6Xx4,Sad
ZbdmiykoJm8,Happy
lGzVRNH5PjM,Scary
rowMkRbOpvc,Funny
o1wsOBHqm5Q,Sad
f9phGu4BTSo,Sad
cFJ5Dqx0t0A,Happy
mWDOkWp952Q,Angry
J-z5H2MVAL8,Scary
kkFjI7OwIgk,Scary
uKCuwLep2Bg,Happy
tQrpGhVOOGw,Angry
murPJBoVz3w,Sad
8RihvICsS0k,Happy
-fcg9GQfadQ,Happy
Y1NfGZpGCNg,Scary
igxYRRpbehU,Funny
blJ2dh_Hzo8,Scary
b-ophAr4FtU,Sad
sGM6xX5laFU,Scary
YEwikeeqF38,Scary
ZlTRIB3HcAg,Happy
E9n5lPxgw3U,Funny
BiKjZF1q3yk,Scary
hwjfrkDcElg,Angry
9Yafv78YAwQ,Happy
Y7SoAXBFUew,Sad
wYXlWA9X1c8,Funny
dv9bqF_pUrU,Scary
0cnip3D8PSc,Sad
VNTOztxcTEU,Funny
Lixqf_BkV5o,Scary
5bPEdHaQiRs,Angry
AwCFT1I6Qtw,Happy
D_WIL4QU4nc,Sad
seskdVqgAkA,Angry
YCUD7o8D3Wk,Funny
sgVqMKtUMsA,Angry
_ZaFOeRs9c4,Happy
Lnfyv3Z7YA0,Funny
4HMMAP4pZlQ,Sad
UGqj40wh5pU,Scary
sUixzv9gnDc,Happy
9lFu_0hgGBk,Angry
K4WvjW1uw40,Funny
2eaPotxvTLo,Funny
cwBkiQhcqHM,Scary
uJEg_jSfQ_I,Sad
F1R7QXOHl0Y,Sad
ogW2tWCxpPM,Funny
4fpMMxjOheI,Happy
Q-zJuVVnzP4,Funny
rzVNYg3nClo,Scary
WWshMyFLp8w,Funny
bn6TqUfodeQ,Sad
TQNlEwsQFBU,Funny
b34juzcYlU0,Happy
uplKUBs76tM,Happy
39dev6M3fB8,Funny
hXqW0PaYR2g,Happy
GzzRKrlmlrA,Happy
CyiPyjYX6AE,Sad
numBFyS6tl4,Sad
aFUUUXoKpYw,Angry
aYk88U_cFgk,Scary
BRCwIqsFd6E,Scary
7kdXbHwmn38,Happy
-WQAnuQZg3o,Sad
s0KZ7LecV3c,Happy
9vmM_sousLU,Funny
s4LCODTP_2o,Scary
7S6jKZy4msc,Scary
nvMOEPTPc5c,Angry
RTQJe028VdU,Angry
gyEsLK-C1CQ,Funny
AeY-sUZDSKY,Happy
2xfpkgy8YN0,Angry
sEN_M31E2OU,Angry
2z5w6qD5eEw,Happy
m1MJlgJKcm8,Scary
-cxzJ6S-Kp8,Funny
yd3qzCBMGjI,Funny
rFQlXS4WJGA,Sad
Z21PK0xYtnY,Scary
HlHGynJ8g7w,Sad
hkWOAj09_dY,Sad
JrKjZvishkU,Happy
VQOBhIwsEaY,Sad
ux5srtYwvvA,Scary
ATBzMIxt8-I,Happy
BBcITavaV7Q,Sad
ZAmB8wl62Jo,Angry
GGryEOq8dqw,Scary
g2SJIDDm-dw,Angry
fm8p6zTA_ko,Funny
99GYfIpRX74,Happy
7CbcbzhW2Z4,Sad
oa6Ax5u9rr4,Happy
1MVtnf2FH68,Scary
BgKajW79uXU,Scary
QISYePTVvhc,Funny
Emx0uHWFKFA,Sad
QSu_iz3eBNg,Sad
omW1B9B5Qhk,Sad
32mDxB3jIXk,Sad
wRR--iQgeHc,Sad
JRI6P1zvO-w,Happy
hmx_-Oqtlio,Sad
AZWOHt-GuUo,Happy
tuOc4xrr7rs,Happy
G0dJYqEYRxw,Angry
oFno9Q4xPGY,Scary
rB3_R5AZKAo,Sad
8V6viNVmKPs,Angry
01TT15BNNZI,Happy
ippngt2VAwE,Happy
gBuLpP4klvI,Happy
BZD632VTXGk,Scary
v5x-0ymqdPs,Happy
BeUWilqwLj4,Happy
97XA3ZYsqHw,Sad
Wn6ocpdSRhE,Angry
4H-VpQFYtBo,Happy
qAll2TYMIFs,Sad
1ORkBYdDZSE,Scary
-nRjoX2G3nk,Angry
r-TVZOIfAlk,Funny
wR7n4Gg-_ac,Scary
HZePq5a8Obo,Funny
KscrvuH8YRs,Scary
MDF2qXN3lfM,Funny
33uAqnMOxpk,Sad
_0Uoo60FSec,Funny
KWe0kPu1sF8,Sad
5MOpAm8R2qQ,Angry
UHZh9OBEg2s,Scary
ylz5ql70Twk,Happy
qlNJjB-Fjpk,Happy
HIksQgVOxQY,Scary
vANsSfNd_Kk,Happy
_HvudWRytg8,Happy
umPwOxAiebI,Scary
vzhidrA5Fo8,Happy
x9eiXkJ3RSM,Funny
XfOK0PouKVI,Scary
2WdAeXjbUn8,Happy
leiPemYDg-8,Sad
JXSTkYsq3lQ,Sad
9tPoSZ5RHBw,Scary
-BuYLobu90c,Happy
mi2yRRt6ivs,Angry
klqUAQTp5TE,Happy
9zmQwBUFwd4,Happy
iFOwlZfNTO4,Scary
5wPILbyfvtc,Angry
ufsBndXGCto,Sad
C0reE9L8NBg,Scary
NY-AS3e0bv0,Scary
HDY328Ra7Eg,Happy
IiWPbXi6y-0,Sad
FR1DSkU-56M,Sad
aNvdyD324e8,Sad
UikTLPy5Pwc,Scary
m5D2Vcmqoao,Sad
uLZwyElr6sk,Funny
r6Z0RJKKix4,Sad
acJ1et7k7IQ,Scary
OSlotCnSFow,Angry
LUZApfYIQ6o,Angry
w2dgVJp16do,Sad
cOQ04i6aajc,Funny
OHLfXqiXMII,Sad
_O2AqBN4Kks,Sad
rPnAtd2Q2ps,Happy
JFjZLU3iSpI,Happy
EyJe_9BPfpw,Sad
_dk0UOs7nUI,Sad
EvuIHa6Gsw8,Sad
PAcom5vIz68,Funny
rX21x2az8yI,Angry
7mIQQwlkMB4,Sad
mEk4UAYo5sA,Funny
1kt1kcrt8L0,Sad
DsoDzEjkCzs,Funny
TLaOZYoCjIg,Angry
Lf-qgb2kiDU,Sad
5AQgAdGfYHM,Sad
1-wn7UF-0_g,Funny
otHojTPue_w,Scary
6F9619S0HMw,Scary
pm6riH6jNvM,Scary
2zd8QUSEkjA,Sad
