YID,label
qixQc2xYM8k,Tender
-G-jf0qP0P0,Tender
2EsiTxzRzCc,Tender
S3mmjryFIeQ,Happy
AqWaJnIm_YQ,Sad
SrFwfwTP36E,Scary
G4p8Lp-F9ig,Scary
4oMJd8BoWpM,Tender
0Q2nYozROMA,Tender
SaNuLjPalRU,Scary
ORYFqV3z5DU,Scary
wL8DNHVuQyc,Angry
-ShiLnubDqw,Happy
0MgBIPSpIYc,Tender
0EgKlq8QtuI,Tender
AWv_Ro4ieMs,Tender
99H2quVb_1I,Sad
weedEyHwsUc,Tender
pZyjfOzNTi0,Happy
ORikRIu7s1o,Tender
V3p02GiiS8E,Funny
TFLt7mn57ZI,Happy
Q7-OYUDbOxQ,Sad
3JA_8dDYmKg,Scary
B2FxUpoyacI,Happy
HGtPGKsqEeA,Tender
QuSfRWMHXcU,Tender
KQLWAdLhJLQ,Scary
0t-lYjxsbLc,Tender
Iau6tz5NUMY,Funny
KA0zFXtqddM,Tender
3hxyRI70tmU,Funny
20PPw5oxu4o,Funny
jcN3TLIGfzw,Sad
NLH82LZXN8E,Tender
uQ_oKzI3s30,Happy
bUF1ZaMqKBE,Sad
09KswX1SlL4,Tender
wDmC6yXPB08,Tender
S4CEe6GZocY,Sad
gBVh23woXe4,Sad
483mDLRP0k4,Happy
KLXL0iVo1Ts,Happy
6zq7_xW5khk,Scary
9TiG4Zsd-BE,Tender
mV0rQGPcM2U,Funny
rGEJVUcFA2U,Happy
r8pha5BDkLA,Tender
22l03_1HViY,Happy
pwpGRnEATJA,Sad
3Nn3NGHXyTc,Tender
9UYCRAJyj4k,Tender
YAJ7CMHNRXA,Angry
NcsbjOrYw9s,Tender
alIauW4arNY,Funny
APUCwyaSG5w,Tender
-fpoZJkF1L4,Scary
KDwlT9foU7Y,Angry
YB28WMv7wUE,Scary
j2Iszm0ISio,Tender
oCpJ4WZofGE,Funny
EAk6bK9ZUUA,Angry
eTc8y6DoJ-I,Tender
WJSR73v9WdM,Tender
saOErpuNffE,Funny
z8ukmWw-LJg,Happy
4GVycVTJMBo,Funny
IEyG7CJOpT0,Funny
1Ig4SV_qcHQ,Scary
fzJ58xVW99A,Sad
83CbjUZBWvQ,Tender
3chHTj6POPg,Sad
S-nQOS09p4M,Happy
kdsx5WczYkY,Funny
-O8N9ADEJVM,Sad
aTXDvGiz_OY,Happy
cBL99902Vzg,Tender
8bUXgJ_D_2c,Tender
cD0U3qCq5ak,Tender
2RnO-0jIggw,Tender
6OdRrHiUPsE,Tender
qn8kNA85RFY,Angry
wEHLVkrvEgg,Tender
LAHWV6fZwUk,Tender
dakJh2CdT9Q,Scary
jcF2oUUgZaE,Tender
WsWnNslMu_U,Scary
w6zHc6nRJ0o,Angry
dTa5stABtNs,Scary
lqXYvU4yI8s,Sad
juX3yVftcGk,Sad
bcEZ4-YEUDc,Angry
FbtVwK7Kw1k,Tender
0nsE_bXQTnQ,Sad
PkuEOK61vqs,Sad
3ZXGhXW5LF0,Tender
07HYqx9CFvo,Happy
WAqc5s9pXeY,Angry
FcfjvmIoC7A,Happy
bTL_1M-nLpA,Tender
pjEgF3W95HA,Tender
0O91q7E6qNs,Sad
yvtDq60gjNY,Sad
FHkH5DY6pj8,Tender
-P1mi1gZQxk,Tender
QZSRZG0AsiA,Funny
V2MQrVL-A3A,Tender
B6dDasMV-hA,Scary
iLcIrSuODaA,Tender
y6pUr9oFUyU,Angry
OJctI_Whf0w,Sad
wbMkqcvxolM,Sad
AqmgfpJzLkY,Scary
fqT1PnXZfF0,Scary
jD0nqkyuHPg,Tender
t_P4Pp6s_KE,Tender
LjaguEKjhgQ,Angry
Ul8sZ4QYHlQ,Happy
B4dT80C09vs,Tender
EPn-_Sub7vc,Funny
WSFPdhchz-I,Tender
8mg4VZAP3XE,Tender
9GTri6_BqPA,Funny
51EFo9Mv50g,Scary
LYGWItG2yDU,Tender
ToMNiLWokNs,Scary
Cci6WtJWnbI,Tender
omg_YFK8vu0,Tender
IZgHGRzy2rI,Happy
2gSsOAU98oY,Happy
KI7bwbqslrM,Happy
go_7i6WvfeE,Angry
0xjcAz_4oHg,Funny
EIsBl1O_ikE,Scary
02dknAyBwwE,Tender
7W5QFpAWj4k,Scary
2FteYue0zwM,Scary
U0sQBFeym1U,Tender
DH1nLyn5hEQ,Sad
YRfNEbv-Z3A,Scary
EOAqKPVTgms,Scary
UzDVZzIIcy8,Sad
TTqyXxN6HOk,Tender
-m8sjQkZ58o,Scary
gDMPdxRpTEo,Angry
OKf8o5ewtJA,Funny
eJBf_-0wO7U,Funny
N5Xk6hYEItk,Tender
I6fF0Vg6hzo,Angry
alZ7PQko_G8,Funny
AQXkLPNdZO8,Tender
s6I-fbVXjyM,Funny
_WwClkg1u_4,Tender
qIEt8gUVWDA,Tender
qgBcUbY9vjE,Tender
FqLjIkOKnjg,Scary
PTCsH-ffeq4,Scary
_ZfUGC184SM,Angry
00B3HMmjktI,Angry
tNLHJuuphtY,Tender
GVMgurHuJ-I,Tender
mzNzgcTi4l0,Angry
Ad0vyNGeKHE,Happy
f_M2InkAoBI,Scary
Lk7j1mXHwIs,Happy
9RGgzZzOOIc,Tender
BG5iajDe7Uw,Scary
l4nbv1p9ULc,Sad
p1ShcQPiNTQ,Funny
JOsj7mrjTL8,Funny
IuzptCzZsno,Happy
gN-YPCmzCts,Scary
D5-_1Za9vb4,Angry
BTg6utTK1TQ,Funny
5XNWXdZ9k1g,Tender
8BdzePlU3wk,Tender
n9PwjIos0yA,Sad
ndcAJlHNs5A,Tender
nf_EOb6GpRA,Happy
O1oOgCA6Wxo,Sad
pxb-CSxz9c8,Tender
mDrkCcfZNpU,Tender
-MsQkxe5VE0,Tender
-mJNeYwKSJU,Happy
verfkYZUwDI,Scary
xjpiPWGr-p4,Tender
qMg-8rzAwB4,Scary
5waSmDjYxPY,Funny
4hDRF8TuFic,Angry
OkGkk6LHdDs,Tender
tSYLHst-cx4,Tender
Bm_JG8GVcbs,Funny
eQHQWb6FCio,Happy
Lc2GwPuEobo,Tender
P8koh6JKaSs,Tender
9A8YVhkJJ28,Angry
I_N_g-4Ml4M,Tender
-lL6_CJpfaU,Tender
9b6Ui4-ngRo,Angry
2JRkQw9AJ1w,Happy
1RB-fxDq5Co,Sad
mbzA4ieO9s0,Scary
Xr8nS75GfaU,Happy
3nhl93xQmks,Sad
R9nUcOhzH3M,Tender
TWfeaccy68s,Angry
-GZwlM7U_4s,Tender
jpFI-VxyxsE,Tender
xKrXDkdSKOM,Tender
K1mSyipUj38,Tender
TtlNZRAZqM0,Tender
vZXIO4sIwzc,Scary
7sT0p01q9_M,Tender
5WRqDsKly4U,Tender
GOKboDw3nNI,Tender
0A4AM6WlICk,Scary
p3v0eYUhWtk,Tender
uYM_c0UnyME,Sad
0sGAobemwd8,Funny
daO2RNhuOas,Tender
4UfqXg7ZkLo,Funny
oWeJBosfsFA,Angry
wu6fr7rl1io,Tender
3_N_ssY3vuo,Tender
T6d9VEoWAdM,Scary
5Tq56BN8PCQ,Tender
L6aJKZj5Cs4,Tender
W4ExizMFY6c,Tender
M22iWUmU5kc,Tender
vpg4nOBVRD4,Sad
2M-CFCo-rkY,Sad
V4ZNCzQo_gs,Scary
G9zTPnst33s,Happy
kUTJ7vpzKNU,Sad
jKzZp0gjL-c,Scary
j_Jlq-7JzOM,Angry
MNo9bhBj7kc,Sad
2tISxVQbBa4,Funny
3d7tqNozhTw,Scary
04DOMfrOM28,Happy
NY_lntMCmBk,Scary
JbzgmNSyQE0,Funny
A_n4I6amrQU,Angry
hbIAN3-5vhM,Tender
eAu4S7z4ERI,Tender
JSa3g6zKf3M,Scary
YACVjQEX_-A,Scary
6aRQecv7Gsg,Tender
bU0F2q3UWfY,Funny
9DA2A9vS15I,Happy
0EVpkzC2X74,Tender
A40aIeSbr2Y,Happy
nBSMh7pgn2o,Happy
27jnSL8GIcs,Happy
4DrXPEIU7ls,Scary
WxJMJQLbweI,Sad
-8zibVda-Bg,Angry
HeePhjnGjEs,Sad
15so8lbUGQ4,Tender
zIOnuO702AU,Happy
YwSsYeu0kgQ,Tender
gicqooNL7yI,Scary
1YPYQP6yupA,Sad
iOTZ_UHiIMc,Sad
758Un3WBgLs,Happy
-WpxhCG2Hss,Sad
llbP6UedrL8,Tender
5b_f1Zoen5Q,Tender
_Mp_qGPtefg,Tender
6FKfxeBxAmM,Angry
-0Vz4nf296c,Tender
n-OrCU-2GOE,Tender
Cy3HWnwMLyI,Scary
vqiz07btpqM,Tender
lkSYK_MLCv8,Funny
NV_1dtkxfrM,Tender
hUFo0FVWjds,Funny
bmnrobzK5Xs,Tender
k3xYF5HslLo,Tender
0298WjE3_tk,Angry
too9MtXBwts,Tender
lDjDfWVhF14,Tender
0BLuV3MA0qU,Funny
pDEnzSJmT-k,Tender
AV8w-7w0cQg,Scary
3Uag9un4rc0,Angry
vukqoE_h6ic,Angry
bBnw5YF61U8,Angry
E65PoMNKpqw,Funny
ppS3jhmDOLY,Tender
dFBiTKyxq3o,Sad
hFP1z-1Ck6U,Sad
4IVlF6UleyQ,Happy
NkerP5ni7pE,Scary
Iog_W_VjJko,Scary
WxVbzsNKMoE,Sad
bGK-SP4fI2U,Scary
EeKVLEvpEpo,Angry
IlcEJMAhoCg,Tender
05ZnX4gpcTU,Happy
vfsRdOYR3TY,Angry
eJogZRfnpuc,Scary
KnTzIAOhCa4,Tender
7BY-4vSg6uI,Tender
1jDTE-cAwxA,Tender
I3lRfSzQtrM,Sad
Jdbq_W11Wuw,Scary
fnxKrzbH5JQ,Angry
J1r5i7NqNd4,Tender
Yl-lWPPEF5k,Funny
O781R23RSc8,Tender
fp6CCYdHfA4,Happy
3Bqu2Y8RZq4,Happy
LyTD_2NA5Pc,Sad
yY5xK_zoEkY,Tender
NGB04jNtYjc,Sad
tvoyw7Pq9Xg,Scary
g5ZhI6hGybY,Tender
ER0yacYOvU0,Sad
8CkOFi2kqTM,Happy
VEDCNojzXB0,Tender
Fio4cz33bW4,Tender
v5AaJRBapHA,Scary
-aDRDolwW0k,Tender
0WH9ssFZctA,Funny
jN_Pyzj6v6M,Happy
0-u-dmsFn9g,Tender
VDQ6VJsJhHg,Scary
0NDg0dvnOx8,Tender
4iVT0N6NvQ0,Tender
557G5YW_1SA,Happy
AysaH45pp7I,Tender
5WAE68RLvBI,Tender
Jqbb2qFWfLg,Happy
7I83drxcFo4,Tender
SolVYy2NUEg,Tender
EYnmojIzjTA,Tender
GEfSR4gRTNg,Tender
0i_STZkmAcs,Happy
eCOd8s-2RZ0,Funny
VUeUTrcoaQo,Happy
7-hS2O6lJjM,Tender
3MKqHWijtq4,Tender
t1cz41yQ3yM,Tender
aoLTHGgV724,Scary
mNM0FlT-rVg,Scary
XVFeW5G4DdU,Happy
fQ-Vtle0Ngs,Scary
rKmqoH2Jg30,Tender
-0PcwE9DJRE,Tender
y9PzTjC-4pQ,Funny
1yu3o1mxlA0,Tender
xPUUIg-xUcM,Tender
v8Oa9UlZzME,Tender
PL7aHBKXD64,Happy
Gg3NmW0ivEA,Scary
Rgys7l5VclI,Tender
-XchpNkUj9M,Tender
E2u27gmIXz4,Happy
ZjeImlBw2u0,Sad
MO0chbfpjgI,Scary
t5NL-qspXrY,Tender
dvCTjqu3uLg,Tender
ZAu2TtmMhwE,Scary
7oX8vXI8oW8,Angry
ScQrCSb3c-8,Funny
-xhAkzYGv98,Happy
N5dH6DvuM8c,Tender
05r1Bm9tfg0,Happy
3SxVuQYpn8U,Sad
3zp_DEVOc1E,Scary
PwAWpKjDA24,Funny
EQUx_EjTqsg,Tender
4CXC3v8TWnA,Tender
iE_vDJ7N3Qs,Tender
iJTPj5nXp6Q,Tender
7xmpbvtDnlg,Tender
CuaQtfBvMYU,Tender
id5ibIqjRto,Angry
V79rAMI1ACw,Sad
-UYr3KYhhy0,Tender
9PtpLGmHwKs,Tender
84vkmCFhZMA,Sad
2I4uWD5brio,Tender
tlyhhaWhnpU,Funny
7sYP3mafQQk,Angry
vqa7rjQLeXg,Tender
urEdi-YvgO4,Sad
U-rLX-QSYHw,Tender
o-wjvTFZaIg,Scary
OFvoRx5mRk0,Angry
xezG1s-XHVk,Sad
3rFCgYXbs70,Angry
-fE7PBMIQFA,Tender
HSTW-6Wg0OE,Sad
MbP_wrPJ1WQ,Sad
KKx0MbVJVEA,Sad
SOSylQkWDUg,Tender
lfVObxmCqTo,Tender
qBqfrnqwJfY,Funny
0VE3meCJD3g,Tender
4Il9WEn68nE,Tender
O8EOKETqVLo,Scary
8wzHpyhdHw4,Tender
sdyCwCPLpQc,Angry
VGCQyqXiThk,Sad
vOWWHNw9c64,Sad
E1fLUrE9tlo,Scary
lWjNCUUJEbI,Tender
DSSebHIDcb8,Funny
vvfs2TUj-D4,Tender
g-qv7NsG13Y,Angry
08W-Bdnahlc,Happy
MF0_9ns0lXQ,Sad
rTWhWhrSSUE,Angry
CGqcF-kmdz4,Angry
1V2kvXqoO1s,Tender
QMC_U-4F0LY,Scary
KZ87YPXuwDE,Sad
v-hVMyiiUok,Tender
nGTBs2kr61A,Tender
omHz0ax_H2I,Sad
_FPyeOvnV7s,Angry
SqNL6Wm4s-Q,Scary
qZoXRvrkEOc,Sad
UPoycRJhoZ4,Tender
g2ZZEavuDRg,Tender
TJyzBaMwXFY,Angry
0hm6y1__qhc,Tender
27ULjKOQACc,Sad
xfJjVXN52eo,Tender
X2mHUHD0Skk,Angry
C2bc7BREfvo,Sad
tuxh9TZwoqY,Happy
AFf7gfDQbQ8,Tender
T_6DvfaTKkw,Sad
qBoYVr6E44s,Scary
saVM4cGGqgU,Tender
EzvX2nz4zLQ,Tender
Bhz2_bGEaF8,Scary
HLTvg1qKlTQ,Sad
L9AI_nCslZY,Angry
46S04KQzhjM,Angry
AthMHkvgLTM,Tender
zbG2OYKaS2g,Tender
3n3KJwrDSqs,Tender
QNxK4mjFYg0,Tender
-5CQ8kvAMlg,Tender
WdbPa8gxK_8,Tender
vQCmOpeAkYQ,Tender
ectgeab_gHc,Funny
9yAlkJeKc5c,Scary
0DfJ96OXP2k,Happy
nedJR3sKcoY,Happy
BfjP7e0phG4,Funny
TdZ2ALIqIQs,Scary
b3BQAjZmZis,Scary
Re_5lCgjhco,Tender
1t5tFrEf6xI,Sad
-W0uEKWilTc,Tender
yAR4s_C5PSs,Funny
POoi8YlQu-c,Scary
x6uREyZdqZk,Funny
INee4cciM90,Tender
sMnEEeaoQks,Scary
PFNOEK1PObY,Happy
jO_Pkpy8QeM,Funny
yeH3cNYw3XQ,Happy
2LiUkBuna14,Happy
Dxncl4jwkjE,Angry
WWYtYi09MiA,Tender
qvbQkeu99ss,Tender
JKpvbOsGSYM,Scary
1GmMP5TSSkg,Tender
1FpP1binbLA,Sad
BCjBAUIaVBo,Angry
cCy8N8gSWtA,Tender
sONmU-yAq-M,Funny
cvxS3Vne708,Scary
jbb43FzDCOY,Sad
W-4zS1zSO34,Funny
iRpNv-dfrQk,Funny
-AAEFswD1r4,Sad
TT-N_X7gxPE,Angry
dGtDg37opic,Funny
n19HDJLy8I8,Tender
1hEzm_Zd5GE,Happy
-8wQV7VJnmM,Happy
ZeTly1YyKYE,Sad
62lF1NDSQiY,Scary
WUEWN3mZWcU,Funny
nRmaWVo9stM,Funny
9JO7UY8LbK4,Funny
6ouPH4c-EmA,Sad
wQry6E1dZd8,Funny
1DvuobWLRog,Angry
TJoerJgq-N8,Funny
cVSnvYYIQ1A,Tender
nZqrFPJZGj4,Tender
jisHhIxZzhM,Scary
DgHSekLY_Dk,Scary
EfgAhoTQFag,Sad
xFHF_1FhtIo,Happy
55vMO5LzMHM,Scary
ZKOFp81y1zE,Sad
6GVJV1R9STo,Happy
Z3K__CcBAho,Funny
7CcCCu2EIEI,Tender
UFxyXIEK52w,Funny
ha7X0eEZ4Es,Tender
IQO-xXlflng,Tender
Hp7RYst_KHw,Funny
CN2LdU7iJcI,Happy
-x_QZDq0fok,Happy
V8WAYu-yQP0,Tender
-qCT1iOOVwg,Sad
0zRmaaAUgCM,Sad
kynYxZL79DQ,Scary
py8czlDYSMQ,Scary
XTTWdZsUJ_c,Scary
PjQiE-wHYxs,Sad
6qygLTUv9Yk,Sad
Fk7jiYKDRr8,Scary
Bi667rbqIhA,Funny
0OEeZPVwrfg,Happy
5M587BUfo0g,Funny
yn8bp7V6x9o,Tender
t92bvnPkJds,Scary
eVjcfdxSFKQ,Angry
Cv9yFS7h4T0,Tender
XalMIYYgHt0,Tender
yDuA_qoCccc,Tender
5nEfH0kU4U4,Tender
gU6M5DdcfoE,Sad
1b4zNGwdUZY,Tender
c7n_T6mkMKE,Scary
cD48z3pEvoo,Tender
kOYKkaqfI84,Tender
a3GsjQSMPao,Sad
51_ONduwsMY,Tender
Yq6fv3PWdjM,Happy
0Ubu4BqSWmU,Tender
onnJrdsjm6E,Tender
MwUJDM4vec0,Tender
RyPmIWYuDeI,Tender
Lc3D3MEH_T4,Happy
v65Dot6kvIo,Tender
cNkqB-nFyfc,Tender
s-7-O-Av8OA,Angry
nh7dH4ASU0o,Funny
KN_12yQ1DjA,Tender
DQUBLgZkEzU,Happy
vQ6u6EYe1Qs,Angry
clT9Qjfa1lY,Sad
ImTzouwFC4w,Scary
qw5S2VVlM9s,Tender
24jOCxtGiR0,Happy
kNjEJz0xHRU,Tender
Abt0-OedD3s,Tender
3UQZLdnz4QY,Happy
-07ZD2JpLvA,Tender
rnDzBXIC4xc,Scary
t5RqDGLiDvo,Angry
sIndBi5vamI,Sad
P3DkWKrqOmE,Funny
ZRhoeKDnz8o,Happy
GxuXUAJxHqk,Scary
0PWE2QHIXdk,Tender
B12_lewhrKg,Tender
06V_vWTLdyU,Sad
IANmJXVDW-k,Angry
0-Z_KMZTZtE,Tender
hFzaUXa8NG8,Sad
3knuqfJmxWE,Tender
2jqpEJQW0Js,Tender
-hLB9m90XKs,Happy
MfaKVJczejk,Angry
R6hVJD43PVs,Scary
5Zc_PxllpKk,Angry
eEo-YubxW5g,Tender
XlTU1vm5gqQ,Tender
0Izknb5LHLo,Tender
eHTbMR0ocAE,Tender
2kYVVe3RWc4,Tender
bcch_OcES9k,Tender
rQF6obvVVkg,Funny
4VrvHeZY5Ck,Happy
OWLOY7z67mM,Funny
INQ76eQ5u08,Angry
FDQVQ6k6-8M,Tender
GDEZKmvM52o,Scary
C0YAnCOGvdk,Tender
z0D3xfobvGw,Sad
fJAFY1a-lY4,Scary
Fx3B2UiPf3Q,Sad
0Ktyu12SEyc,Happy
0Y3XwgLU64E,Happy
-sI4ChXW2bU,Happy
ffjBEQ9PbWE,Tender
eLIlR6zkbnQ,Tender
DypZvqeCokA,Tender
BPtYfvQHqjQ,Happy
_sQQj1VOM6Y,Angry
-CIRc3lkWdk,Funny
xkA7SHujK6U,Tender
1dbYiYONXkg,Tender
7Us4WHDmfeA,Funny
0jopxRe33zw,Sad
DONLmtNLP_A,Funny
WIbDGncROHo,Sad
bkMTXaCRHn0,Scary
frsNgZe0k-U,Funny
_6BHBUpsubI,Funny
0W-5Ky-H1-M,Angry
8ffdVTnJdKI,Happy
nOuJG3gaky0,Tender
9LiFawjeeno,Tender
OaV-ZyjNDFE,Sad
Xc4-v0tV0SA,Tender
4osSJDoWwAs,Angry
8CQFXgruFU8,Sad
ALPxfxdw45Q,Funny
rPYJ2c5-YrY,Sad
TafzWeiILUU,Scary
Y_wdxS0piX8,Funny
iY9ceSenJAM,Scary
0ras3Be1FrA,Tender
7lVzuV_iaQU,Happy
wUjvB3uHS9s,Tender
vksoWLd0aC8,Tender
m-oSlJdcn7A,Angry
REcP2dA3E4Q,Scary
qtRQO7HmdH8,Funny
B2Xgvsdykmo,Tender
AYD4BnjLo-Q,Tender
FTHAHSAmv3M,Tender
cGrQw46ftj0,Tender
9u0uNcOTxaw,Scary
J5yyH0Dkang,Funny
bidLH7ihZhY,Sad
4JLpa-_IhB4,Tender
Efr4_AbksDE,Sad
Q41RVKBq3VU,Tender
n4doLyj43P4,Scary
X9lIdwJbBzk,Happy
-_kNQ_wLSdg,Tender
MMP97miqDuk,Happy
j2KBwPeviXQ,Funny
Z1UnfsYiDRs,Scary
YQdqCSoeank,Scary
to0IwVlVNBM,Tender
Qa-Qs9CtOOw,Scary
18WWTQwCrOI,Scary
rfAR3S2W_1g,Happy
-Va87o0GqKA,Scary
w1H2BTadifo,Tender
0BL-xfLjZ24,Funny
NfnNOHOP9c0,Tender
-eDAoheZrY8,Angry
6frT7Ypa60w,Angry
oPHULC8wovA,Funny
-Gf4Ihv1zwc,Tender
-ob0thymt8g,Tender
SeGMhckkEtE,Scary
VcdjZJAI8rw,Funny
3IiTIuUgssk,Tender
q92hxVX2yps,Sad
tesUvozytMU,Tender
UXSlysStu20,Happy
QqUv1f5c0Y0,Tender
25MvZ3-UaLU,Tender
C0CzJ-zgXBg,Happy
O6cxzoh2KA8,Scary
i1iBF8qg_Jg,Tender
-jryz4Y0bdc,Sad
-IwwzcnzRLk,Tender
D5diwPeBrMI,Scary
nFv6HvXjOJg,Tender
T3e1TrLzFr8,Sad
8MHzysqpkUs,Tender
bsCtdZGegRo,Tender
kBtiFUrfuk0,Tender
63cTFQfzcPE,Tender
4esYm0UPSN8,Happy
6CM4NsshSGM,Tender
1GPlq-nUNXI,Happy
bsZrfYZs7Fk,Scary
89IIWM3RPkU,Sad
ABF1zJBbuGc,Tender
rez5KDmIZoc,Tender
bmG5k4QMEo0,Sad
d1XgEFhSqx4,Tender
uuA0wXsdGyc,Tender
0eCarEuO37Q,Sad
Zsld8blKkig,Funny
5kXHkJ2tNTU,Tender
ppBEHh_UtnI,Tender
1F98pLbfyn0,Tender
Viiwuyacjs4,Sad
vvOGiQ0OfNY,Sad
LLaCjwmJdqE,Angry
uryb6WbYEkQ,Funny
0g5-C9kCoFY,Tender
xLYKl4LjCd8,Sad
0VgOCzDxg1E,Scary
jpppy1JYxoM,Sad
2oe3MlfJrPQ,Sad
1AUDcEvrpgQ,Happy
lwuNao8h-F8,Tender
3H6z-N1m_Vg,Sad
OvzxlorMl6I,Scary
GNo6JkAr3hk,Angry
6vz8G2wb1nc,Scary
zM0J8JjftF0,Tender
9QI9mFOLuP8,Happy
jq9QQ7AQz9g,Scary
8Pl6ineaAe0,Happy
qU5hBNOV0zA,Sad
gm3UFMOUVlI,Sad
DvXu9a9WObY,Funny
nGdZMh9eSkk,Scary
aPK_gdV_Vvc,Tender
j_5XyLJqa9k,Tender
znbzzpauqb8,Happy
3YENGXXcE9I,Tender
LzSWdj4izHM,Funny
07Mb8uxLUY8,Tender
G0AZQ9hU4C0,Sad
hUO0P8G0GdM,Scary
AeZCX9R80P0,Tender
hXP6PG5KJWs,Scary
Ob0Jtg_T1GM,Sad
6uJzxtHpisc,Tender
NP4hvgFy1c0,Happy
O3qZgmAvve4,Happy
1IfM7zmvxkY,Scary
ZcNq4Ncr258,Tender
eSesh6vnek8,Tender
Sq6sRcVyUzk,Scary
8EfaTAbR8dk,Sad
t5nWpwBmcpE,Tender
XY0xKnay_8I,Scary
w2ilDhTZb2w,Sad
lTRyHRkVOag,Tender
IBqtkpkU-x8,Funny
k5c-TkeL5GQ,Scary
MROotmz8a-U,Tender
2B5tVdQJlJc,Scary
Cae_KnziSy8,Tender
YiggSrKiwbA,Tender
F9H5o9v8cIg,Tender
0h2GqLfVFmQ,Tender
zEu0hBKoxRc,Tender
2gbKBo4yTsI,Tender
Q06GxXoLI9w,Tender
b8p2D4RnWs0,Scary
cGjlxub3gCo,Scary
IeXLXGf0LPc,Angry
LpqOULl-jqI,Angry
CQee04wZMSE,Tender
zt26nvr9mFQ,Scary
KLvKpyl_cOA,Scary
o9BUQ4hpaRk,Tender
csVSp42AeRE,Funny
xeeBVyAmPBY,Sad
bv-kzyAmoIo,Tender
ziCJco4YyOk,Angry
pCWtXCKhJbA,Scary
JC-7_Kscm-Y,Tender
MGTW5RfpLeg,Funny
59u93xm12Bc,Tender
tDVkQvA7Qd4,Tender
OeZ3hd8_4TA,Tender
5K7y9VrzpLs,Tender
TZ6g9NfO_m8,Tender
7AitaJqPeBk,Angry
0z2tALUTprI,Tender
-hozRZz0mEc,Tender
6ayzMaXDJjM,Sad
8CzsVX6fTS0,Tender
zyQOn5x8jWw,Happy
2ATMQxWVpXk,Angry
tZ234Rs24SM,Sad
8hoQafKLevc,Tender
hpBTKIHEG8U,Sad
4Ru5k_--d2c,Tender
gToIE047fnc,Sad
iKblSFQgwRo,Scary
gx93rTIYFaw,Tender
iX5OUXXj0i4,Tender
eQAC-1Z8A1k,Sad
GZpEFlsxTD0,Sad
UaU3qFb-5e4,Scary
cWLaTGKDOxI,Funny
dDAsKanwL8Q,Sad
DZpuq9lyVN8,Sad
kGhDG1ZGJ-4,Tender
T0oF8MyYhBM,Sad
fbktpSSVsW8,Funny
1ETRLeYxzJM,Sad
7_M91-xKVgU,Tender
heV0_-FDj6E,Angry
-r45uDKdbLU,Tender
CtViAVSuSeE,Scary
3ONS8uhXiPQ,Tender
1aqcL10wa1c,Tender
-cBpJLGOrOY,Tender
3gh1oldZ7Zc,Sad
2DvlihnVjYs,Angry
4lpcceklK-U,Tender
Hu97EFyg6ig,Tender
d8hc_BG2kU8,Scary
8qMRi6GH4Dg,Tender
U9vCZzcTSrM,Scary
-oE_eZw-8zQ,Tender
-US3yUZ6sqo,Tender
SNiqHWI8pc0,Sad
1O4_6hglXiM,Tender
0bB__SSVBK0,Happy
0hHdxT-oxpc,Tender
40UxELInV7g,Funny
-xHz64wmxiw,Funny
A7HFZEaek2w,Sad
1_lX4LAbYw4,Tender
0R3EQo722YE,Tender
1J58duhgffQ,Tender
QzH-VpsVcC4,Angry
0yxwKnq5C48,Scary
e3Go-GEL4U4,Tender
xzsV66oh7yE,Tender
mRAWNWDkyu4,Sad
z31iCbkqYyw,Angry
uy6Xm5cyKZM,Angry
-MWdadfxLW4,Happy
T18f8Hbe9dA,Sad
zLbdBHDRA5o,Tender
djzh_U3MOoQ,Sad
KwUQgKmiWWU,Angry
8ApaN43y2T4,Scary
pYyB8FDJ7mQ,Scary
oFKiOw8lIyU,Funny
THfixUjF_wE,Tender
Th4uWp-fEHE,Tender
WCifI6rwOoM,Tender
2TOXjLJOduQ,Tender
suX7Cri4kAo,Happy
g1ScNiLBFhM,Tender
AkwXrud4C6E,Tender
-dzjZrjanMA,Tender
kJvz3-k2ZVE,Angry
jY1OJNVNczQ,Funny
w1ZULkTGysI,Scary
2h2sQzQ7BQE,Tender
985LFZra9_g,Scary
f5yEU0DHRPg,Sad
d7OQkcXLPN0,Sad
X6t7FgenMXw,Happy
j-LgKQkf_y0,Happy
gn0LcH7qQwk,Sad
7WZwlOrRELI,Happy
0redjXuO5Q8,Scary
poBB5uLxrRE,Scary
aKsflPMUx_U,Tender
flZIYs1_NXs,Scary
4RedhmRCAAM,Angry
09zFlwZzZuk,Tender
86DUUTldUoM,Sad
r2gYE6-cGx8,Angry
JpBR-d7Fa6c,Tender
5Y0pXprPxLg,Happy
V7ql0_eCoes,Tender
HYeeEPaoZV8,Tender
6pO0R0euX_Q,Sad
gNJjSmoQXQ4,Tender
e4r_26cRuuY,Tender
AcBp0asj2Po,Happy
QgjNrt4r1zA,Sad
wUrHpW0ZmFM,Sad
gxke_TcsgnQ,Funny
3nbB3F-OdSM,Funny
1vgIomJI-ag,Tender
1802Tu60Buw,Scary
gLrXGLKSHlw,Angry
3eqvW1jbEiw,Tender
sWmxT9OQ4GI,Tender
hMT0-rCIWMs,Angry
mkXwjDvtdcw,Happy
1b2C2Xrb4xY,Funny
uVhoBCfWyNo,Funny
Q98a8oJGof0,Tender
uN2v1JRlJbs,Scary
yBVUhZi1yPk,Happy
Z1Wgcnf9J-A,Tender
CrTEvoqtz1s,Funny
